track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_ms_log,duration_ms_scaled,loudness_clipped,loudness_scaled,tempo_clipped,tempo_scaled,danceability_scaled,energy_scaled,valence_scaled,speechiness_log,speechiness_scaled,acousticness_scaled,liveness_scaled,instrumentalness_binary,key_sin,key_cos,mode_scaled,time_signature_orig,time_signature_1,time_signature_3,time_signature_4,time_signature_5,desc_danceability,desc_energy,desc_valence,desc_acousticness,desc_instrumentalness,desc_liveness,desc_speechiness,desc_loudness,desc_tempo,desc_popularity,desc_key,desc_mode,rag_doc
2ygHwkk6BE4o1YKF2jhrFX,Amaal Mallik;Armaan Malik;Palak Muchhal,Sanam Re,Hua Hain Aaj Pehli Baar,58,309272,0,0.495,0.729,6,-6.453,0,0.103,0.6,4.13e-05,0.0993,0.683,155.892,4,pop-film,12.6419796609734,1.0333086717576363,-6.453,0.3590559433668019,155.892,1.120753194480311,-0.4113222822936296,0.3432888488021158,0.8000770973255804,0.0980337402713654,0.2561831793044369,0.6024096385542169,0.0867890094291797,0,1.2246467991473532e-16,-1.0,-1.3224970625498953,4,False,False,True,False,節奏的律動較為內斂，動感元素不強，旋律走向更偏向平穩細緻。,能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。,音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。,以原聲樂器為主要呈現方式，音色溫暖自然、富有質地。,人聲與樂器的比重相對平衡，旋律與編曲彼此呼應。,聲音質地精緻、乾淨，多為錄音室環境的呈現方式。,以說話、朗讀或說唱為主要構成，語音節奏佔顯著比重。,音量與能量呈現平衡，聲音密度恰到好處，適合多數風格。,速度偏快，節奏推進明顯，音樂的律動更具動力。,廣受聽眾喜愛，旋律與風格具有普遍吸引力。,F♯/G♭ 調（key=6）音色透明細膩，呈現柔光般的明亮質地。,採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。,這首由 Amaal Mallik;Armaan Malik;Palak Muchhal 演出的歌曲《Hua Hain Aaj Pehli Baar》，收錄於專輯《Sanam Re》。它屬於 pop-film。F♯/G♭ 調（key=6）音色透明細膩，呈現柔光般的明亮質地。採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。節奏的律動較為內斂，動感元素不強，旋律走向更偏向平穩細緻。速度
6k0X05danQOXSBTVek5DU1,SiM,The Rumbling,The Rumbling,73,220799,0,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,4,rock,12.305012593385078,0.1310076250769004,-1.399,1.4025516641547773,144.852,0.7511860564019419,-0.6182483761700961,0.936552392593781,0.0741729234229428,0.0665365238002442,-0.1300621127240161,5.642570281124498e-05,0.3622630031430599,0,0.4999999999999999,-0.8660254037844387,-1.3224970625498953,4,False,False,True,False,節奏的律動較為內斂，動感元素不強，旋律走向更偏向平穩細緻。,能量感偏高，音色、節奏與表現都具備明顯推力與張力。,情緒介於中性與輕盈之間，整體感受平衡且自然。,音色以電子或合成元素為主，呈現現代化、光滑的聲響質地。,人聲與樂器的比重相對平衡，旋律與編曲彼此呼應。,具有明顯的現場感，聲音中包含舞台空間的特性與觀眾互動的氛圍。,以說話、朗讀或說唱為主要構成，語音節奏佔顯著比重。,聲音厚實飽滿，動態範圍較集中，具備較強的存在感。,速度偏快，節奏推進明顯，音樂的律動更具動力。,廣受聽眾喜愛，旋律與風格具有普遍吸引力。,F 調（key=5）音色沉穩圓潤，展現溫暖的包覆感。,採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。,這首由 SiM 演出的歌曲《The Rumbling》，收錄於專輯《The Rumbling》。它屬於 rock。F 調（key=5）音色沉穩圓潤，展現溫暖的包覆感。採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。能量感偏高，音色、節奏與表現都具備明顯推力與張力。情緒介於中性與輕盈之間，整體感受平衡且自然。節奏的律動較為內斂，動感元素不強，旋律走向更偏向平穩細緻。速度偏快，節奏推進明顯，音樂的律動更具動力。
7eKlApdNdcu8e2GX4nItcO,Ella Chen,都幾歲了 (電視劇【幸福一家人】片尾曲),都幾歲了 (電視劇【幸福一家人】片尾曲),38,241891,0,0.624,0.499,7,-7.631,1,0.0276,0.179,0.0,0.17,0.305,115.986,4,mandopop,12.396246624534088,0.3753061625803557,-7.631,0.1158351362658453,115.986,-0.2151114986497078,0.3301628874303756,-0.5724870912789777,-0.6517312504796946,0.0272259862535914,-0.6121209025356067,0.179718875502008,0.1584710534320187,0,-0.4999999999999997,-0.8660254037844388,0.7561453467971482,4,False,False,True,False,節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。,整體能量層次較為柔和，音樂呈現平靜、輕巧的表現。,音樂帶有較內斂或偏沉靜的情緒色彩，呈現細膩而含蓄的氛圍。,原聲與電子音色並存，呈現兼具自然與現代感的音色平衡。,以人聲演唱為主要表現，歌詞與旋律線是聆聽重點。,音樂帶有輕微空間感或現場氛圍，增添自然氣息。,以旋律與歌唱為主，口語化元素很少。,音量與能量呈現平衡，聲音密度恰到好處，適合多數風格。,速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。,具一定熟悉度，風格親切易懂但仍保有自身特色。,G 調（key=7）音色開放輕快，具有很好的擴展性。,採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。,這首由 Ella Chen 演出的歌曲《都幾歲了 (電視劇【幸福一家人】片尾曲)》，收錄於專輯《都幾歲了 (電視劇【幸福一家人】片尾曲)》。它屬於 mandopop。G 調（key=7）音色開放輕快，具有很好的擴展性。採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。整體能量層次較為柔和，音樂呈現平靜、輕巧的表現。音樂帶有較內斂或偏沉靜的情緒色彩，呈現細膩而含蓄的氛圍。節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。
28i8wrtierqlLXenXZqgRL,Samuca e a Selva,Ditados Populares Dançantes,Vermelhos de Ciclos,16,242000,0,0.753,0.728,10,-6.071,0,0.0563,0.0159,0.0652,0.107,0.59,144.003,3,afrobeat,12.396697137361691,0.3765125065676151,-6.071,0.4379272067900325,144.003,0.7227655400768928,1.071648057154381,0.3393072142800241,0.4428861546115838,0.0547722358469794,-0.2743256809088976,0.0159638554216867,0.0945959647166176,0,-0.8660254037844386,0.5000000000000001,-1.3224970625498953,3,False,True,False,False,節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。,能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。,情緒介於中性與輕盈之間，整體感受平衡且自然。,音色以電子或合成元素為主，呈現現代化、光滑的聲響質地。,器樂成分為主軸，旋律與音色更著重於非語詞性的音樂表達。,聲音質地精緻、乾淨，多為錄音室環境的呈現方式。,具有一定比例的語音或說唱元素，語氣與節奏具明顯特色。,音量與能量呈現平衡，聲音密度恰到好處，適合多數風格。,速度偏快，節奏推進明顯，音樂的律動更具動力。,屬於較少人聆聽的作品，具有獨特而個性化的風格。,A♯/B♭ 調（key=10）音色溫暖厚實，展現寬廣柔和的氛圍。,採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。,這首由 Samuca e a Selva 演出的歌曲《Vermelhos de Ciclos》，收錄於專輯《Ditados Populares Dançantes》。它屬於 afrobeat。A♯/B♭ 調（key=10）音色溫暖厚實，展現寬廣柔和的氛圍。採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。情緒介於中性與輕盈之間，整體感受平衡且自然。節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。速度偏快，節奏推進明顯，音樂
6Ban3mboqGeIUAFnuyZZNM,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,ポップコーントーン,19,270413,0,0.329,0.954,4,-1.737,1,0.0706,0.00316,0.338,0.52,0.589,170.064,4,j-idol,12.507709396958589,0.6737714605228694,-1.737,1.3327650488745366,170.064,1.59516492281787,-1.3654814929462256,1.2391566162727508,0.4390453917867022,0.0682192389771438,-0.1094272475606702,0.0031726907630522,0.5133326574064687,0,0.8660254037844387,-0.4999999999999998,0.7561453467971482,4,False,False,True,False,節奏的律動較為內斂，動感元素不強，旋律走向更偏向平穩細緻。,能量感偏高，音色、節奏與表現都具備明顯推力與張力。,情緒介於中性與輕盈之間，整體感受平衡且自然。,音色以電子或合成元素為主，呈現現代化、光滑的聲響質地。,器樂成分為主軸，旋律與音色更著重於非語詞性的音樂表達。,具有明顯的現場感，聲音中包含舞台空間的特性與觀眾互動的氛圍。,以說話、朗讀或說唱為主要構成，語音節奏佔顯著比重。,聲音厚實飽滿，動態範圍較集中，具備較強的存在感。,速度偏快，節奏推進明顯，音樂的律動更具動力。,屬於較少人聆聽的作品，具有獨特而個性化的風格。,E 調（key=4）音色鮮明而具張力，展現強烈的現代感。,採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。,這首由 Shiritsu Ebisu Chugaku 演出的歌曲《ポップコーントーン》，收錄於專輯《Major Debut 10th Anniversary Album 中吉》。它屬於 j-idol。E 調（key=4）音色鮮明而具張力，展現強烈的現代感。採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。能量感偏高，音色、節奏與表現都具備明顯推力與張力。情緒介於中性與輕盈之間，整體感受平衡且自然。節奏的律動較為內斂，動感元素不強，旋律走向更偏向平穩細緻。速度偏快，節奏推進明顯，音樂的律動
24BYTj1tb5ovZcnIbtdTYD,Seekae;Flume,Test & Recognise (Remixes),Test & Recognise - Flume Re-work,70,303660,0,0.544,0.579,8,-8.52,1,0.0712,0.193,1.43e-05,0.117,0.294,109.769,4,ambient,12.623667226587576,0.98427323090029,-8.52,-0.0677160500777457,109.769,-0.4232273408085141,-0.1296728767395499,-0.2539563295116409,-0.6939796415533931,0.0687795153948257,-0.1025566680997012,0.1937751004016064,0.1047348676873162,0,-0.8660254037844385,-0.5000000000000004,0.7561453467971482,4,False,False,True,False,節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。,能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。,音樂帶有較內斂或偏沉靜的情緒色彩，呈現細膩而含蓄的氛圍。,原聲與電子音色並存，呈現兼具自然與現代感的音色平衡。,人聲與樂器的比重相對平衡，旋律與編曲彼此呼應。,音樂帶有輕微空間感或現場氛圍，增添自然氣息。,以說話、朗讀或說唱為主要構成，語音節奏佔顯著比重。,音量與能量呈現平衡，聲音密度恰到好處，適合多數風格。,速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。,廣受聽眾喜愛，旋律與風格具有普遍吸引力。,G♯/A♭ 調（key=8）音色圓潤柔滑，呈現細膩而深邃的色彩。,採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。,這首由 Seekae;Flume 演出的歌曲《Test & Recognise - Flume Re-work》，收錄於專輯《Test & Recognise (Remixes)》。它屬於 ambient。G♯/A♭ 調（key=8）音色圓潤柔滑，呈現細膩而深邃的色彩。採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。音樂帶有較內斂或偏沉靜的情緒色彩，呈現細膩而含蓄的氛圍。節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。速度
7z60LyZVJJXrE6YPJ39ioD,Goldie;James Davidson;Subjective;Lauren Norstrom,The Start of No Regret,Azimuth,18,276937,0,0.668,0.859,6,-5.947,1,0.0367,0.0351,0.569,0.248,0.802,118.001,4,drum-and-bass,12.531548933401735,0.7376068935786477,-5.947,0.4635293970111857,118.001,-0.1476588008935561,0.583072557723835,0.8609013366740383,1.2571278734865,0.0360425913469293,-0.5040042944506311,0.0352409638554216,0.2375544966034675,1,1.2246467991473532e-16,-1.0,0.7561453467971482,4,False,False,True,False,節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。,能量感偏高，音色、節奏與表現都具備明顯推力與張力。,音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。,音色以電子或合成元素為主，呈現現代化、光滑的聲響質地。,器樂成分為主軸，旋律與音色更著重於非語詞性的音樂表達。,具有明顯的現場感，聲音中包含舞台空間的特性與觀眾互動的氛圍。,以旋律與歌唱為主，口語化元素很少。,音量與能量呈現平衡，聲音密度恰到好處，適合多數風格。,速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。,屬於較少人聆聽的作品，具有獨特而個性化的風格。,F♯/G♭ 調（key=6）音色透明細膩，呈現柔光般的明亮質地。,採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。,這首由 Goldie;James Davidson;Subjective;Lauren Norstrom 演出的歌曲《Azimuth》，收錄於專輯《The Start of No Regret》。它屬於 drum-and-bass。F♯/G♭ 調（key=6）音色透明細膩，呈現柔光般的明亮質地。採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。能量感偏高，音色、節奏與表現都具備明顯推力與張力。音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然
5PXyH5bb5fbVfO8LjByhBb,Death Grips,The Money Store,Hustle Bones,51,192360,1,0.6,0.982,4,-2.996,0,0.201,0.104,0.0,0.343,0.277,110.015,4,industrial,12.167129093964071,-0.2382047930326735,-2.996,1.0728202304194394,110.015,-0.4149924208839419,0.1922121581793977,1.3506423828913188,-0.7592726095763814,0.1831545430978464,1.3000058731464446,0.1044176706827309,0.3338740748251039,0,0.8660254037844387,-0.4999999999999998,-1.3224970625498953,4,False,False,True,False,節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。,能量感偏高，音色、節奏與表現都具備明顯推力與張力。,音樂帶有較內斂或偏沉靜的情緒色彩，呈現細膩而含蓄的氛圍。,原聲與電子音色並存，呈現兼具自然與現代感的音色平衡。,以人聲演唱為主要表現，歌詞與旋律線是聆聽重點。,具有明顯的現場感，聲音中包含舞台空間的特性與觀眾互動的氛圍。,以說話、朗讀或說唱為主要構成，語音節奏佔顯著比重。,聲音厚實飽滿，動態範圍較集中，具備較強的存在感。,速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。,廣受聽眾喜愛，旋律與風格具有普遍吸引力。,E 調（key=4）音色鮮明而具張力，展現強烈的現代感。,採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。,這首由 Death Grips 演出的歌曲《Hustle Bones》，收錄於專輯《The Money Store》。它屬於 industrial。E 調（key=4）音色鮮明而具張力，展現強烈的現代感。採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。能量感偏高，音色、節奏與表現都具備明顯推力與張力。音樂帶有較內斂或偏沉靜的情緒色彩，呈現細膩而含蓄的氛圍。節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。
1Mys1gf9SkMBAVGGxpkJ7d,Lost Frequencies;Janieck,Less Is More,Reality,70,159480,0,0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,4,house,11.979680071854364,-0.7401394481293085,-7.887,0.0629790016157224,122.145,-0.0089372229771829,0.8474781221215419,0.215876544095181,0.4889753085101641,0.0314986670593709,-0.5597257060557592,0.0197791164658634,0.0567778566359119,0,0.4999999999999999,0.8660254037844387,-1.3224970625498953,4,False,False,True,False,節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。,能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。,音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。,音色以電子或合成元素為主，呈現現代化、光滑的聲響質地。,人聲與樂器的比重相對平衡，旋律與編曲彼此呼應。,聲音質地精緻、乾淨，多為錄音室環境的呈現方式。,以旋律與歌唱為主，口語化元素很少。,音量與能量呈現平衡，聲音密度恰到好處，適合多數風格。,速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。,廣受聽眾喜愛，旋律與風格具有普遍吸引力。,C♯/D♭ 調（key=1）音色細緻明亮，具有豐富的穿透力。,採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。,這首由 Lost Frequencies;Janieck 演出的歌曲《Reality》，收錄於專輯《Less Is More》。它屬於 house。C♯/D♭ 調（key=1）音色細緻明亮，具有豐富的穿透力。採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。
3xfeeYbPZG82KPttgF7iGC,Blank & Jones,Relax Edition 10,Flamingo,27,250120,0,0.811,0.556,5,-7.399,0,0.0741,0.291,0.898,0.11,0.745,109.976,4,techno,12.429700079754165,0.4648849094774802,-7.399,0.1637360082925193,109.976,-0.4162979569695449,1.405028986177577,-0.3455339235197499,1.0382043924682445,0.0714831016218642,-0.0694030256899329,0.2921686746987951,0.0976376356078272,1,0.4999999999999999,-0.8660254037844387,-1.3224970625498953,4,False,False,True,False,節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。,能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。,音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。,原聲與電子音色並存，呈現兼具自然與現代感的音色平衡。,器樂成分為主軸，旋律與音色更著重於非語詞性的音樂表達。,音樂帶有輕微空間感或現場氛圍，增添自然氣息。,以說話、朗讀或說唱為主要構成，語音節奏佔顯著比重。,音量與能量呈現平衡，聲音密度恰到好處，適合多數風格。,速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。,具一定熟悉度，風格親切易懂但仍保有自身特色。,F 調（key=5）音色沉穩圓潤，展現溫暖的包覆感。,採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。,這首由 Blank & Jones 演出的歌曲《Flamingo》，收錄於專輯《Relax Edition 10》。它屬於 techno。F 調（key=5）音色沉穩圓潤，展現溫暖的包覆感。採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。
4Hfab9JSboztQUlw1oSmGB,Sujatha,Taj Mahal (Original Motion Picture Soundtrack),Sotta Sotta m,45,344816,0,0.751,0.414,5,-11.214,0,0.0406,0.145,0.000123,0.0841,0.401,94.991,4,malay,12.75076912050059,1.324615605404757,-11.214,-0.6239442795598997,94.991,-0.9179250913992882,1.0601521630501327,-0.9109260256567732,-0.2830180192910532,0.039797469874066,-0.4579588239064314,0.145582329317269,0.0713778769137179,0,0.4999999999999999,-0.8660254037844387,-1.3224970625498953,4,False,False,True,False,節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。,整體能量層次較為柔和，音樂呈現平靜、輕巧的表現。,情緒介於中性與輕盈之間，整體感受平衡且自然。,原聲與電子音色並存，呈現兼具自然與現代感的音色平衡。,人聲與樂器的比重相對平衡，旋律與編曲彼此呼應。,聲音質地精緻、乾淨，多為錄音室環境的呈現方式。,具有一定比例的語音或說唱元素，語氣與節奏具明顯特色。,混音呈現較輕柔的動態範圍，聲音較為平穩細緻。,節奏步伐較為緩慢，呈現相對放鬆、柔和的節奏流動。,廣受聽眾喜愛，旋律與風格具有普遍吸引力。,F 調（key=5）音色沉穩圓潤，展現溫暖的包覆感。,採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。,這首由 Sujatha 演出的歌曲《Sotta Sotta m》，收錄於專輯《Taj Mahal (Original Motion Picture Soundtrack)》。它屬於 malay。F 調（key=5）音色沉穩圓潤，展現溫暖的包覆感。採用小調呈現，使音樂在調性空間中帶有內斂、細膩或柔和的色彩。整體能量層次較為柔和，音樂呈現平靜、輕巧的表現。情緒介於中性與輕盈之間，整體感受平衡且自然。節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。節奏步伐較為緩慢，呈現相對放鬆、柔和的節奏流動。
7GjQssVu8uKn4WGTIgTOIA,Tiësto;Charli XCX,Hot Mix Pop,Hot in It,3,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,dance,11.773888748522092,-1.2911895188958038,-5.08,0.642538259283282,123.045,0.0211905328444234,1.0429083218937605,0.7892319152763875,0.9306630333715572,0.1629688282781396,1.052471703817887,0.0044678714859437,0.027983372199128,0,-0.4999999999999997,-0.8660254037844388,0.7561453467971482,4,False,False,True,False,節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。,能量感偏高，音色、節奏與表現都具備明顯推力與張力。,音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。,音色以電子或合成元素為主，呈現現代化、光滑的聲響質地。,人聲與樂器的比重相對平衡，旋律與編曲彼此呼應。,聲音質地精緻、乾淨，多為錄音室環境的呈現方式。,以說話、朗讀或說唱為主要構成，語音節奏佔顯著比重。,聲音厚實飽滿，動態範圍較集中，具備較強的存在感。,速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。,屬於較少人聆聽的作品，具有獨特而個性化的風格。,G 調（key=7）音色開放輕快，具有很好的擴展性。,採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。,這首由 Tiësto;Charli XCX 演出的歌曲《Hot in It》，收錄於專輯《Hot Mix Pop》。它屬於 dance。G 調（key=7）音色開放輕快，具有很好的擴展性。採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。能量感偏高，音色、節奏與表現都具備明顯推力與張力。音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。
2yUVCrzeOEChacYpE0MUAP,Planetshakers,Legacy (Live),Alive Again - Live In Manila,48,252149,0,0.561,0.925,1,-5.77,1,0.0566,0.000184,0.0119,0.606,0.614,126.019,4,world-music,12.437779427504871,0.4865190827637206,-5.77,0.5000744588591225,126.019,0.1207460281927089,-0.0319577768534405,1.1236892151320916,0.5350644624087443,0.0550562057480784,-0.2708434037534603,0.0001847389558232,0.6005272229544764,0,0.4999999999999999,0.8660254037844387,0.7561453467971482,4,False,False,True,False,節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。,能量感偏高，音色、節奏與表現都具備明顯推力與張力。,音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。,音色以電子或合成元素為主，呈現現代化、光滑的聲響質地。,器樂成分為主軸，旋律與音色更著重於非語詞性的音樂表達。,具有明顯的現場感，聲音中包含舞台空間的特性與觀眾互動的氛圍。,具有一定比例的語音或說唱元素，語氣與節奏具明顯特色。,音量與能量呈現平衡，聲音密度恰到好處，適合多數風格。,速度適中，節奏線條平穩自然，具備良好的聽覺節奏感。,廣受聽眾喜愛，旋律與風格具有普遍吸引力。,C♯/D♭ 調（key=1）音色細緻明亮，具有豐富的穿透力。,採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。,這首由 Planetshakers 演出的歌曲《Alive Again - Live In Manila》，收錄於專輯《Legacy (Live)》。它屬於 world-music。C♯/D♭ 調（key=1）音色細緻明亮，具有豐富的穿透力。採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。能量感偏高，音色、節奏與表現都具備明顯推力與張力。音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。速度適中，節奏線條平穩自然，具備良好的聽覺節奏感
49TMDqI2mJ8qtLuYMeFrua,Hank Williams,The Immortal,I'm Satisfied With You,12,155640,0,0.779,0.324,2,-12.326,1,0.0517,0.892,0.0,0.082,0.963,107.639,4,honky-tonk,11.955307352161377,-0.8054025928242311,-12.326,-0.8535381144463715,107.639,-0.4945296962529825,1.2210946805096068,-1.269273132645027,1.8754906882924505,0.0504079025438456,-0.3278447972004587,0.8955823293172691,0.0692487072898712,0,0.8660254037844386,0.5000000000000001,0.7561453467971482,4,False,False,True,False,節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。,整體能量層次較為柔和，音樂呈現平靜、輕巧的表現。,音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。,以原聲樂器為主要呈現方式，音色溫暖自然、富有質地。,以人聲演唱為主要表現，歌詞與旋律線是聆聽重點。,聲音質地精緻、乾淨，多為錄音室環境的呈現方式。,具有一定比例的語音或說唱元素，語氣與節奏具明顯特色。,混音呈現較輕柔的動態範圍，聲音較為平穩細緻。,節奏步伐較為緩慢，呈現相對放鬆、柔和的節奏流動。,屬於較少人聆聽的作品，具有獨特而個性化的風格。,D 調（key=2）音色明亮清晰，呈現開放與流動的質地。,採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。,這首由 Hank Williams 演出的歌曲《I'm Satisfied With You》，收錄於專輯《The Immortal》。它屬於 honky-tonk。D 調（key=2）音色明亮清晰，呈現開放與流動的質地。採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。整體能量層次較為柔和，音樂呈現平靜、輕巧的表現。音樂情緒較為明亮，旋律或和聲帶有正向輕快的特質。節奏明確、律動鮮明，音樂的節拍更容易帶動身體自然律動。節奏步伐較為緩慢，呈現相對放鬆、柔和的節奏流動。
36xBFaVGjqm7le8CTHytUj,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Parasite Eve,65,291812,1,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,4,metal,12.583868465140824,0.8777035759870874,-5.464,0.5632540573080974,102.489,-0.6669274101210622,0.1289847406060329,0.6140399963043525,-0.932106936696057,0.1397619423751587,0.767889400143965,0.0290160642570281,0.3744296867078982,0,-1.0,-1.8369701987210294e-16,0.7561453467971482,4,False,False,True,False,節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。,能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。,音樂帶有較內斂或偏沉靜的情緒色彩，呈現細膩而含蓄的氛圍。,音色以電子或合成元素為主，呈現現代化、光滑的聲響質地。,人聲與樂器的比重相對平衡，旋律與編曲彼此呼應。,具有明顯的現場感，聲音中包含舞台空間的特性與觀眾互動的氛圍。,以說話、朗讀或說唱為主要構成，語音節奏佔顯著比重。,聲音厚實飽滿，動態範圍較集中，具備較強的存在感。,節奏步伐較為緩慢，呈現相對放鬆、柔和的節奏流動。,廣受聽眾喜愛，旋律與風格具有普遍吸引力。,A 調（key=9）音色明朗清楚，具有流暢且動感的特質。,採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。,這首由 Bring Me The Horizon 演出的歌曲《Parasite Eve》，收錄於專輯《POST HUMAN: SURVIVAL HORROR》。它屬於 metal。A 調（key=9）音色明朗清楚，具有流暢且動感的特質。採用大調呈現，使音樂在調性空間中傾向開放、明亮與自然延展。能量感適中，音樂保持穩定張力而不過度強烈，呈現均衡的動態。音樂帶有較內斂或偏沉靜的情緒色彩，呈現細膩而含蓄的氛圍。節奏具有適度的律動感，能帶出穩定的節拍與輕微的擺動感。節奏步伐較為緩慢，呈現相對放鬆、柔和的
