track_id,track_name,artists,album_name,track_genre,popularity,explicit,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18
08HJeHs0U9iSbDWX0sWIem,O Sopro do Fole,Maria Bethânia,Noturno,r-n-b,41,0,-2.9818119619549583,1.3032406057561665,-0.302690863561039,-0.0017805753974589333,-0.4736968957043827,0.47033587629496526,-0.26715381315047787,0.3286866795978751,-1.0021759925305556,0.2769252781299052,0.5755866435181285,-0.3017952738220607,0.05370742543633944,-0.16402076795916387,-0.0005050590836392782,0.07074025086463342,0.0,2.7755575615628914e-16
198v7BbjXn2GTeI4NkBN39,Vi Mamãe Oxum Na Cachoeira - Live,Mariene De Castro,Santo De Casa,samba,39,0,0.32287756090379743,1.4984787384385256,-0.9578367767329584,1.0147319732637436,0.7844927180728941,-0.9523439589391076,-0.8465057981570528,-0.08262254453287465,0.7547629947534278,0.2314010548075367,-0.1056262025079997,-0.06453954117081911,0.0830233272383194,0.5595233111098109,0.16386340409596478,-0.04279644292066842,6.661338147750939e-16,-9.43689570931383e-16
6bl8PFDgYxbDZHk0LRQhhz,Me Gabber - DJ Paul Elstak & The BeatKrusher Remix,Jebroer;Paul Elstak;The BeatKrusher,Me Gabber (DJ Paul Elstak & The BeatKrusher Remix),hardstyle,22,0,1.4697145796488253,-1.3007639349143494,-0.44979184863653937,-1.1972468882551803,0.893031568921075,-0.07402868164426402,-0.8079409047162032,-0.4572043723429413,-0.47800038654095467,0.019381499429103055,0.05152185252530961,-0.15062274470567905,0.0014860287352560508,0.016021884975436995,-0.09767801645000565,0.018025994212153007,0.0,5.551115123125783e-17
0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),Witt Lowry;Ava Max,Into Your Arms (feat. Ava Max),pop,77,1,1.0517137099405134,-1.3260903510175812,-1.345212270481345,-1.6642401814105041,0.7125301774816721,0.312281526054052,0.36256834139598193,-0.9286291709764789,0.6888372348843645,-0.1551124326157507,0.30288587141041656,-0.08043940260345323,0.0740551283930535,-0.08112861799871784,0.1495832359499267,0.03465684482161935,2.220446049250313e-16,-5.551115123125783e-17
2pXg8l1JGZ3hCyFqxirV13,Mocca,Lalo Ebratt;Trapical,Frescura y Perreo,reggae,0,0,1.445864277547043,1.2824563534864413,-0.3691175482881018,-2.5665868055606578,-1.1342856428308143,0.592547358663392,0.9577000429245203,-0.11870336907462953,0.34358496212950096,-0.1292544647861824,0.32539801156461934,0.061940625019778484,0.06643869353040643,-0.2207379163208647,-0.07788022994996024,0.09754899707042375,-2.220446049250313e-16,4.996003610813204e-16
3dJj6o9o1fRgrojWjailuz,Nobody Can Save Me,Linkin Park,One More Light,metal,61,0,0.6734706459936546,-0.2630793066882804,0.07453364419312747,1.0695086942021428,0.004342046814188887,0.09674632298899472,0.7248727132130768,-0.29218928256512444,-0.7715223774477507,-0.12983297093092228,0.21926515431941906,-0.05293444850558976,-0.012007760335554396,-0.16101289906904048,0.10988286309635348,-0.021731518667420735,0.0,-1.6653345369377348e-16
0rWLHJnMyJaMFA8x9l8AT0,all the good girls go to hell,Billie Eilish,Halloween Party 2022,electro,3,0,0.1878768080353545,1.9933214095173726,0.36416200143916233,-1.8921032462455079,-0.22006507933099986,0.3294505385279869,1.0512061672400241,-0.47302164674166103,0.1286885276698393,-0.1208250138408693,0.26461540355897917,-0.04062532205228736,0.03997014490483042,-0.20117671927667957,0.07091193902015458,0.05209137782413498,0.0,1.6653345369377348e-16
36kDrsAPQ62bI32WPrlJew,Machine Spirit,ZITH;Misanthropix,Machine Spirit,club,17,0,1.219181868290418,-0.1027772816975261,0.4377807299441525,0.7688320912135442,-0.9679094406582628,-0.6981067194880306,0.828036831336301,-0.36229211572650577,0.25928066027846725,0.35079060497666115,-0.5782390873573302,0.7594062726185951,0.10468642084781332,0.0013544619265584146,0.02928002717222372,-0.014631588905313908,-4.440892098500626e-16,-1.6653345369377348e-16
0lASm1brReAnrOirk2f0a2,Bear Crawl,Christopher Zondaflex Tyler,Mr Chris Hip Hop Dance Moves,kids,13,0,0.054668505476882345,3.350248914981652,-2.9687308954052543,-1.9945464986480375,-2.094750556678056,0.9536724404265612,0.7686292778302669,0.5408197250619923,0.4973670407792992,0.7235215713137908,0.10749350542098401,-0.2111608938150672,0.05293985777135779,-0.32351334465231174,0.3858478626427424,0.1396502330713052,2.220446049250313e-16,1.6653345369377348e-16
1WhGXbgwPOTDPB4ZsJBIDG,Time To Jack,Chip E.,Hotter Than House,chicago-house,7,0,1.1718349689882765,0.41187962338157036,1.1062466004247042,0.9781873269486224,-0.6364299060525945,1.113021761772832,0.8407661680626816,-0.09251142068887319,0.3745040498864339,0.6948755584792927,-0.9712877320488991,0.5154719410812085,0.05239493594235212,-0.10907232265184574,-0.017514469301256858,-0.014313020143368993,-2.220446049250313e-16,5.551115123125783e-17
2xIbHYxBs1fiR4NkPc8z33,Ready fi di party,Tony Matterhorn,Jamaican Style,j-dance,19,0,0.041295616277576275,3.022856320838742,-2.701815903677406,-0.8054685870989058,-0.2343906336461128,-0.19749153707966866,1.127044249653674,-1.3421945736582004,-0.4728142734335552,0.7015319395042225,-0.45698622504692255,-0.3705220474154298,-0.043662520521796866,0.14352770906183587,-0.18486726613765836,0.06645009734131768,0.0,1.6653345369377348e-16
6NPTmYw2yMu0Oz0IJkoxeR,Mis Noches Te Recuerdan,Los Tukas,10 de Colección,rock-n-roll,33,0,0.48647423489644587,1.6962766462103336,-0.16436703084799237,1.0956181117959578,0.10650354461948669,-0.824520830122297,0.809953213903778,0.40765995019041934,0.09240586833663356,-0.19742780941068583,0.44975005631481224,0.23254503240328006,0.08420677998414017,0.02471830928350105,-0.17274429305724037,0.002199351916604142,-2.220446049250313e-16,5.551115123125783e-17
0Xs1Yh44j5cIgUQtOCBcQj,Sometimes Love,Apache Indian,Time For Change,dancehall,3,0,1.6392780749107265,0.6437191761230031,1.1037692773115673,-0.7134432171424085,0.2948068977488499,-0.3076774269721292,0.547278004315204,0.4962770496182508,1.241311787241458,-0.15066150995070693,0.09731615545626182,0.0917123204790008,0.051485061448966585,-0.0585313321678671,0.07101265829148229,-0.005257742690890188,0.0,-5.551115123125783e-17
5TcuM4sQFHK747kwB2q1Qy,Everybody Loves Louis,Annaleigh Ashford,Sunday in the Park with George (2017 Broadway Cast Recording),show-tunes,22,0,-1.8831197784075087,0.28819858417440264,0.03632642784122592,0.6548550556230798,-0.20384188251366978,0.4635844352918435,0.9054499112014749,-0.4181735620128584,0.17965498226268428,-0.40979582714283946,0.8326474946432056,0.03583737231089079,0.15163114274123957,0.07244227025233052,-0.10066076711348407,0.02694679500803754,0.0,5.551115123125783e-17
4bh9zPGpEX1yl9Do6rkhHr,Planet Zero,Shinedown,Rock Brandneu,alternative,0,0,1.0913875312541705,-1.8933048079639008,-1.1165862842340393,0.5283653940838231,-0.3294286095304277,-0.22674913980889896,-0.255522644595725,-0.061267353464363294,-1.0135367305817453,0.09057371512671253,0.1770941273359501,-0.15681583689309936,0.00723355735434672,0.14625720572454104,0.1491337819428234,-0.004424353443860496,4.440892098500626e-16,-6.106226635438361e-16
7vk7u7kaqw5A6BtkfoxQf3,Do You?,Yiruma,The Best - Reminiscent 10th Anniversary,new-age,46,0,-3.414464702605926,0.011498727342208269,0.4617451564207351,0.33698176800727675,-0.3566612701611305,1.2154812510021333,-1.02378913576052,0.14591329573114387,-0.3417472074293323,0.4824945430370473,0.16380448680574977,0.4875023743768603,0.2412544301408317,0.08865028392259089,-0.06255203914316222,0.056106512748442694,-2.220446049250313e-16,5.551115123125783e-17
72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,Memories...Do Not Open,dance,74,0,-0.2468866391939433,-0.06286169856625222,0.5415825362080612,0.5930201795097104,-0.888123021470727,-0.5238522220103953,0.6724739012705321,-1.2616661339176074,0.24963941410880514,-0.07194386395164054,-0.10400499693312915,-0.22200057509421023,-0.04738538276826021,-0.1875303441976257,0.0057115390499069,-0.0072735559810992445,0.0,1.6653345369377348e-16
4zD9RBG51Lj8bnQwolLnyu,Wild Life,OneRepublic,Human (Deluxe),piano,45,0,-0.5680442393529728,-1.3776749292518695,0.2127497974576248,0.549139045859624,-0.9036069576831437,-0.3644094902414096,0.6426028296166784,-1.0099716893197181,0.3537977521241549,0.18783073478602663,-0.21980007822006842,-0.40671055258979905,-0.06250994889525807,-0.1285260500273584,-0.09332177887170476,0.007846476295207072,0.0,2.7755575615628914e-16
7MiYNyj5si5yiWyeSkgzqB,Joda - Worakls Remix,Joachim Pastor;Worakls,"Hungry Music Remix, Vol. 1",techno,50,0,-0.471957861765411,-0.6284776660375735,1.756100976201164,-1.0905983026772845,0.1881537981532995,0.6265558352479543,0.42675387129698983,-1.4262632078616757,0.3564553600467307,0.5518763361515306,-0.9259235006264881,0.274800931321838,0.04222811665080228,-0.07301784841163139,0.04713623016153187,-0.004925054355418901,-2.220446049250313e-16,5.551115123125783e-17
6suU440DRXoxpLNKWf46XJ,O Resgate,Realidade Cruel,Dos Barracos de Maderite aos Palácios de Platina,funk,48,0,1.2384695201599385,-1.2859425767591053,0.03068946432550912,-1.7995274579317329,-0.1931885126264952,1.7939929819572211,-0.9519173309584109,0.3287408192928306,-0.0428087337916012,-0.28315212911246324,0.5715993112205484,0.029348099611200773,0.15571025751584155,0.2584808036603461,-0.26770373746285814,0.0713983177027615,0.0,1.6653345369377348e-16
5ueWiIP0QQcAqbMutT1Ng0,La Mala,Balbi El Chamako,La Vida Es Bela,reggaeton,39,1,0.9778984691039301,-0.6955183027724131,-1.1062739042865253,0.5362324471982826,0.13443799608105328,0.9923464874867977,0.340407839535288,-0.1984939116125114,-1.090782064327196,0.2431667927233523,0.027617837033037773,-0.23330519931107635,-0.03184413225345106,-0.14899994626245205,-0.039323167034845154,0.01897973613098758,0.0,5.551115123125783e-17
49Z1VQivkHoY5KGdUwMv5i,Silo (feat. fknsyd),RL Grime;Hex Cougar;fknsyd,Sable Valley Summer Vol. 3,electronic,55,0,1.2909630863883979,-1.5912678835386556,-0.697821849097656,-1.5483235368800459,0.45157527388021507,0.408342027757292,-0.6807178777848057,-0.37807320924928767,0.6359113819551607,0.1060808719988997,0.008282699739996513,-0.19256276971579084,0.02871198240475592,-0.07400314367402339,-0.23885348793696992,0.05473499113172764,-2.220446049250313e-16,6.106226635438361e-16
1WDDMw1k46OS4W2IGxmLzj,Ferxxo 100,Feid,FELIZ CUMPLEAÑOS,pop,4,0,1.1668092757888617,0.2265171149953319,-0.0522637408873346,-0.5932198745516912,1.8389917810386565,0.22039188001843404,-0.4857648962766234,-0.34135379210776406,-0.8554030382923323,-0.5020323083024956,0.6526638148933728,0.2037219828672555,0.08685504370575003,-0.08808067907230677,0.07111702124692676,-0.010233720312902816,0.0,-1.6653345369377348e-16
5tmcGYwmon8ufw9igbwwKk,Making Music,Blake Rules;Netherfriends,Kids Trap 2,kids,13,0,-1.4965837252955057,1.6245279274899684,-0.3102918542140554,0.34948659952773875,-0.007003227274750539,0.46809715908453714,1.0783832025598805,-0.790792883229857,-0.7040636024861824,0.4589013694547477,-0.17001596434343513,-0.4607496342876535,-0.07174449483702072,-0.22397440152262993,0.07265761901769507,0.01984019228042011,2.220446049250313e-16,5.551115123125783e-17
5Iqh58mh9xHzOkXNorHibJ,Ruega por Mí (Prega Per Me),Estela Nuñez,Estela Nuñez... Sus Primeras E Inolvidables Grabaciones,rock-n-roll,30,0,-1.5940758586792592,0.3979125112897533,0.11254200585578839,0.6476714455118896,-0.5552366527892091,-0.358646344469881,0.856293622115076,0.44897654006519083,-0.15928130513120758,-1.3214861685128183,-0.5136350476250326,0.029226482162755696,-0.4150021446080472,0.1856034343608498,-0.17647091739262566,0.18237945106112974,-2.220446049250313e-16,-2.220446049250313e-16
5llrpUzc5oZ4U2RLruiDeI,Holding,Yonder Mountain String Band,"Mountain Tracks, Vol. 3",bluegrass,33,0,-0.2997999852157891,-1.2521042579839676,1.1519700375662443,0.40903682163309085,-1.6692838275709891,1.0826797285683798,-0.4396539202076773,0.8413255349842509,-0.5568207338849515,0.07809148228741547,0.23529734493124987,-0.23739702033135052,0.082869471818517,0.5544810994736012,-0.18425193060238704,0.02325707238476038,2.220446049250313e-16,-4.996003610813204e-16
6jAoHpOWUd5dpBUy0PW7TR,The Farthest Star,VNV Nation,Judgement,industrial,25,0,0.9148526840580216,-1.3250923399762025,0.9352924463406914,-0.7681609137250186,0.55160093646259,-0.07896174187489854,-0.15709285348489382,0.3141638227414074,-0.8409619330701863,0.3382684496238424,-0.2283337345918408,-0.3655538242558998,-0.0751066676647405,0.01828678637488701,-0.1819450344273117,0.0077009331941436665,0.0,5.551115123125783e-17
0LoQuiekvzqx7n8flgEKzF,Get It On,T. Rex,Electric Warrior,blues,71,0,1.6928884099649135,0.5697790945474154,1.2424819860415375,-0.4655636430238065,0.7933900100447593,0.3094400099879449,0.6796072095815703,1.0597718172225972,-0.09916500168453612,0.5674330884631815,-0.5414865897426888,0.7141086551162839,0.14003565719541733,0.23081519441832832,0.3587455228390661,-0.03700135816722483,2.220446049250313e-16,-1.0547118733938987e-15
34XYMzu7cmqQjItV8mJ77m,Para dos,Orquesta Color Tango De Roberto Alvarez,Tango a Pugliese Con estilo para bailar Vol. 3,tango,18,0,-1.2010869838818676,1.1325010764594858,0.4147282430741518,-1.153066243186651,1.0728385199689399,0.46511214462815814,-0.1191464429145992,0.3976709770025153,-0.875594584803822,0.05852770374779892,0.5040828297954394,0.9128607062596492,0.2662989637986397,-0.06982323539433444,0.06733211833546246,0.04564564408314409,-4.440892098500626e-16,-5.551115123125783e-17
60an8Fb1pH1MniTxTlo2l9,Bloco do Carro Chefe,Mc Bruninho da Praia;Mc Kadu;MC GP;Mc Lele JP,Bloco do Carro Chefe,funk,46,0,1.15668944906748,0.8603729223592649,0.3173762414795154,-2.656126042086084,-1.2660884615090626,2.476599836010868,-0.3280535829397192,-0.31612273776442135,1.064044431524121,-0.18204262127029391,0.8306236188230303,0.3735496795261283,-1.2856136008925694,-0.35758535795443885,-0.01975097519858035,-0.777835438088531,-4.440892098500626e-16,-8.326672684688674e-16
5FPnjikbwlDMULCCCa6ZCJ,Daughters,John Mayer,Heavier Things,singer-songwriter,67,0,-0.6309911547665586,0.5745496828433535,0.26516393900342083,0.9416211449886535,-0.008094409470804625,0.575664109733824,0.6440379408701874,-0.40464365953939174,0.5227691217698145,-1.6047297306422248,-0.6375602536851455,0.12987996336093766,-0.39076496169722597,0.2235021959062422,-0.1549205572344397,0.15016443564774717,0.0,-3.3306690738754696e-16
5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,Bad Bunny,Un Verano Sin Ti,reggaeton,85,1,1.3496729342468048,1.5644098994449498,0.4414393681669817,1.3277718517462176,0.4008599762812765,1.0785819150044855,0.9061314846965116,0.07150692744310294,-0.0473884255372876,-0.13170025235453364,0.10237916110098233,0.06979585524882748,0.028113287825056732,-0.08292397395675,0.08616847004115522,-0.03277749128650553,2.220446049250313e-16,-1.6653345369377348e-16
2Fc99kfkQ1S2RilXcd6xIU,Quieren Efectos,Money Chicha,Echo en Mexico,afrobeat,24,0,0.1902071668189393,0.5505903943139414,0.08285398622356716,0.71211817727484,-0.46589363230366626,-1.076975380610324,-0.888612114325923,-0.30372834598913034,0.6455781502531082,0.40282260632373257,-0.45580219880981754,0.7723646499621177,0.14240983813820396,-0.061642401189758056,0.030985576159628894,-0.0014696487378198508,-4.440892098500626e-16,5.551115123125783e-17
47bweAQBrsV1Vi3hDmEIAo,Boozed - Edit,Korsakoff,Stiletto,happy,19,0,1.3597340820138808,-1.7545090153058913,-0.45379424968143783,-0.9102691548352442,1.204832595148883,-0.17565663205263077,-0.8752764644414939,-0.36587902611613987,0.1475875503107726,0.11748163505252363,-0.06718354171655516,-0.20463337397836706,0.004330335011239805,0.0655116661277858,-0.15226586499308165,0.009513358592289078,0.0,1.6653345369377348e-16
5i7s3sB1LzxeVz8CWVEpAO,Talking Body - The Young Professionals Remix,Tove Lo;The Young Professionals,Remixes & Covers,swedish,44,1,0.1445270800727146,-0.10178121092997418,0.7082486450315052,-0.7282859023040519,1.2544969358740499,0.21987895302172158,-0.6017204598527697,-0.7535992280812287,0.43987262418994905,-0.07537885872175787,0.03443474109454625,-0.18890936716926265,-0.008443513512000012,-0.29766936854601955,0.07408628593389768,-0.00426522007018959,0.0,2.7755575615628914e-16
6xwqmrEshHeFlVI3hrc685,Penurias,Los Vaguens,Hotel Acapulco,rockabilly,27,0,-0.7573955551674212,-1.0715476419212715,-1.2140511300482915,0.9127306356463193,0.8141879933962627,0.38955860431179046,-0.8317515110517153,-0.049635035559774554,0.7490824299985237,0.3537010745573119,0.0887523769937375,-0.3195158851295246,0.015543151045940062,-0.2974078321902468,0.1852680952694074,0.008645715395383169,2.220446049250313e-16,1.6653345369377348e-16
21excOPd45gzWN8zCt8Vhw,Angels From The Realms of Glory,Annie Lennox,Christmas Best Hits 2022,singer-songwriter,0,0,-1.2560411627684245,-0.1837908701572697,0.19440525315394042,0.8843048068112668,-0.12432987139185195,0.3665681063421589,0.9327866026905948,-0.25571201187238013,-0.28405776512393255,-0.3460808813395002,0.7188697078820674,0.0002348654731944566,0.09514640450323486,-0.07099998852095735,0.02977885027196195,0.008227811263448404,0.0,-5.551115123125783e-17
39NkxITdhS5BPBZ3ma2CTM,"My Hawai'i (feat. Sean Na'auao, Kaumakaiwa, Kumu Hina)",The Green;Sean Na'auao;Kaumakaiwa;Kumu Hina,"My Hawai'i (feat. Sean Na'auao, Kaumakaiwa, Kumu Hina)",j-rock,36,0,1.145710631361133,0.7265478243894138,0.8973063111828853,-0.5622014020900999,1.023979688539796,0.9383130672036358,0.9570900213844519,0.7038225366187034,0.26386003320720397,-0.12404753243843025,0.30344478065571145,0.020633696645863675,0.07704500516857316,0.058271066470349187,0.36211386064623985,-0.02380721951072806,6.661338147750939e-16,-7.216449660063518e-16
14nEPCQLWtMqV4uE1cRHFv,Vida Eterna,Lörihen,Bajo la Cruz,heavy-metal,29,0,0.0070135797147999335,-1.3077346147298732,0.6967657648919982,0.5357866888417818,-1.910430557250335,-1.4045115585329795,0.6389405606277636,0.40879168516022535,0.6697139840850224,0.002844545801337972,0.17014296400235995,-0.10085407109523342,-0.00024200660022155596,-0.14052241945882882,-0.0871354821146669,0.02417659490239532,-2.220446049250313e-16,2.7755575615628914e-16
1gexiILoiAONdvcXlzVQeE,Ego Sum Deus,Unholy,Ego Sum Deus,club,41,0,-0.7532485771019166,-0.9209430874410394,0.7729044369993213,0.5674902017087284,-0.8855652766450259,0.3418960336985046,0.7366725789000056,-1.588983481550099,0.07399898259214208,-0.02018704144276917,-0.18832074356307205,0.6595646680766496,0.13134184243845648,-0.26089118253818,0.1766889724611551,-0.006245364219302885,-2.220446049250313e-16,-5.551115123125783e-17
0mljrVHFeq2qgThql44LcI,Tô isso aqui pra te beijar - Ao Vivo,Ferrugem,Ferrugem em Casa 2 (Bloco 1) [Ao Vivo],pagode,43,0,0.9434217990035134,-0.10824792377635246,-0.9851693807083814,1.1252394709304356,0.6494316914609054,0.39688535370714456,0.555316886785053,0.0312687219718798,0.9544133039028653,0.05870619174325542,0.0849874207582948,-0.02992972128397292,0.09924904693844705,0.3570694087482075,0.07235765098596636,-0.02659372724536846,6.661338147750939e-16,-6.106226635438361e-16
59wlTaYOL5tDUgXnbBQ3my,A Moment Apart,ODESZA,A Moment Apart,chill,66,0,-0.59069877874059,-1.2328292998574748,0.8100183122090446,-1.1081074098222747,0.5244116623336617,-0.4884439113075595,-0.7869398051662522,-0.6841751432450456,-0.6677467860090425,0.2644933879575153,-0.21030968562843588,0.5589167252498388,0.14721910275775296,0.15188300488868545,0.3312750446430179,-0.013159545089441282,2.220446049250313e-16,-7.216449660063518e-16
2Qud6Q1KlK22qHcjUGlRpJ,Sueltate Mah,Marcianeke,Sueltate Mah,reggaeton,41,1,1.3672095986429265,0.45446152033081455,-1.1266557792560128,-1.1465204587407705,1.5376692375753886,1.3176996990840932,0.9997989413705176,0.5125239890651782,0.6420368520378428,0.47852276196346644,-0.1322110576834996,-0.21092699088334943,0.05813383213573098,0.21569037405213498,-0.3361369225036671,0.04983265278633431,2.220446049250313e-16,1.6653345369377348e-16
